Winner,title_bout,weight_class,no_of_rounds,B_current_lose_streak,B_current_win_streak,B_draw,B_avg_BODY_att,B_avg_BODY_landed,B_avg_CLINCH_att,B_avg_CLINCH_landed,B_avg_DISTANCE_att,B_avg_DISTANCE_landed,B_avg_GROUND_att,B_avg_GROUND_landed,B_avg_HEAD_att,B_avg_HEAD_landed,B_avg_KD,B_avg_LEG_att,B_avg_LEG_landed,B_avg_PASS,B_avg_REV,B_avg_SIG_STR_att,B_avg_SIG_STR_landed,B_avg_SIG_STR_pct,B_avg_SUB_ATT,B_avg_TD_att,B_avg_TD_landed,B_avg_TD_pct,B_avg_TOTAL_STR_att,B_avg_TOTAL_STR_landed,B_longest_win_streak,B_losses,B_avg_opp_BODY_att,B_avg_opp_BODY_landed,B_avg_opp_CLINCH_att,B_avg_opp_CLINCH_landed,B_avg_opp_DISTANCE_att,B_avg_opp_DISTANCE_landed,B_avg_opp_GROUND_att,B_avg_opp_GROUND_landed,B_avg_opp_HEAD_att,B_avg_opp_HEAD_landed,B_avg_opp_KD,B_avg_opp_LEG_att,B_avg_opp_LEG_landed,B_avg_opp_PASS,B_avg_opp_REV,B_avg_opp_SIG_STR_att,B_avg_opp_SIG_STR_landed,B_avg_opp_SIG_STR_pct,B_avg_opp_SUB_ATT,B_avg_opp_TD_att,B_avg_opp_TD_landed,B_avg_opp_TD_pct,B_avg_opp_TOTAL_STR_att,B_avg_opp_TOTAL_STR_landed,B_total_rounds_fought,B_total_time_fought(seconds),B_total_title_bouts,B_win_by_Decision_Majority,B_win_by_Decision_Split,B_win_by_Decision_Unanimous,B_win_by_KO/TKO,B_win_by_Submission,B_win_by_TKO_Doctor_Stoppage,B_wins,B_Stance,B_Height_cms,B_Reach_cms,B_Weight_lbs,R_current_lose_streak,R_current_win_streak,R_draw,R_avg_BODY_att,R_avg_BODY_landed,R_avg_CLINCH_att,R_avg_CLINCH_landed,R_avg_DISTANCE_att,R_avg_DISTANCE_landed,R_avg_GROUND_att,R_avg_GROUND_landed,R_avg_HEAD_att,R_avg_HEAD_landed,R_avg_KD,R_avg_LEG_att,R_avg_LEG_landed,R_avg_PASS,R_avg_REV,R_avg_SIG_STR_att,R_avg_SIG_STR_landed,R_avg_SIG_STR_pct,R_avg_SUB_ATT,R_avg_TD_att,R_avg_TD_landed,R_avg_TD_pct,R_avg_TOTAL_STR_att,R_avg_TOTAL_STR_landed,R_longest_win_streak,R_losses,R_avg_opp_BODY_att,R_avg_opp_BODY_landed,R_avg_opp_CLINCH_att,R_avg_opp_CLINCH_landed,R_avg_opp_DISTANCE_att,R_avg_opp_DISTANCE_landed,R_avg_opp_GROUND_att,R_avg_opp_GROUND_landed,R_avg_opp_HEAD_att,R_avg_opp_HEAD_landed,R_avg_opp_KD,R_avg_opp_LEG_att,R_avg_opp_LEG_landed,R_avg_opp_PASS,R_avg_opp_REV,R_avg_opp_SIG_STR_att,R_avg_opp_SIG_STR_landed,R_avg_opp_SIG_STR_pct,R_avg_opp_SUB_ATT,R_avg_opp_TD_att,R_avg_opp_TD_landed,R_avg_opp_TD_pct,R_avg_opp_TOTAL_STR_att,R_avg_opp_TOTAL_STR_landed,R_total_rounds_fought,R_total_time_fought(seconds),R_total_title_bouts,R_win_by_Decision_Majority,R_win_by_Decision_Split,R_win_by_Decision_Unanimous,R_win_by_KO/TKO,R_win_by_Submission,R_win_by_TKO_Doctor_Stoppage,R_wins,R_Stance,R_Height_cms,R_Reach_cms,R_Weight_lbs,B_age,R_age
1,False,Lightweight,,0.0,,0.0,11.4,6.8,6.2,,65.0,,,3.2,60.0,18.0,0.2,3.2,2.8,,0.4,74.6,27.6,0.4119999999999999,0.6,,0.2,0.2,,42.8,2.0,,6.0,,,3.2,41.2,,7.8,3.4,,18.2,0.4,3.6,3.0,0.6,,54.4,,0.488,,3.0,1.2,,,33.4,,,,,0.0,,1.0,1.0,,3.0,,175.26,,,,2.0,0.0,,7.0,10.0,7.5,88.5,,,,146.5,73.0,0.0,,4.0,4.5,0.0,165.5,84.0,0.515,,6.5,3.0,0.47,233.5,139.0,,,11.0,3.0,2.5,1.0,89.5,23.0,,0.0,76.5,,,4.5,4.0,,0.0,92.0,,,0.5,,0.0,0.0,97.0,28.5,5.0,732.0,,0.0,0.0,1.0,1.0,0.0,,2.0,0,175.26,172.72,155.0,33.0,29.0
0,True,Welterweight,,,,0.0,5.5,4.5,1.5,0.0,106.5,,,,92.0,16.0,,11.0,8.5,,0.0,108.5,29.0,,,1.5,0.0,,110.0,30.5,,2.0,24.0,,,,,40.5,,10.5,,,,9.0,9.0,0.0,0.0,130.5,,0.465,,1.0,1.0,1.0,,64.0,5.0,536.0,,,,0.0,,0.0,0.0,,,187.96,198.12,,0.0,0.0,0.0,0.0,0.0,,0.0,3.0,,0.0,0.0,32.0,13.0,,0.0,0.0,,,27.0,,0.42,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,1.0,0.0,0.0,,1.0,0.0,,0.0,0.0,0.0,0.0,,,0.4,0.0,0.0,0.0,,,44.0,,900.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0,,190.5,,,
0,False,Flyweight,,1.0,0.0,0.0,,11.666666666666664,6.333333333333332,3.333333333333333,,35.666666666666664,8.666666666666666,5.333333333333333,131.66666666666666,32.0,0.6666666666666666,1.3333333333333333,0.6666666666666666,1.6666666666666667,0.3333333333333333,,,0.2833333333333333,,1.0,0.6666666666666666,0.3333333333333333,,52.66666666666666,1.0,,,,7.666666666666668,3.6666666666666665,107.33333333333331,33.0,2.333333333333333,,104.33333333333331,,,5.333333333333333,5.0,3.0,0.0,117.33333333333331,39.0,0.3233333333333333,0.3333333333333333,5.333333333333333,,0.5466666666666667,145.0,58.0,8.0,789.3333333333335,0.0,0.0,1.0,,0.0,0.0,0.0,,,167.64,172.72,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,1.0,,,,2.0,0.0,,,,0.0,,2.0,,,,1.0,,,12.0,,1.0,0.0,0.0,,1.0,4.0,,16.0,,22.0,12.0,1.0,0.0,0.0,1.0,0.0,22.0,12.0,,1.0,,,0.0,26.0,,1.0,236.0,,0.0,,0.0,,0.0,,,0,167.64,167.64,,26.0,
,True,Women's Bantamweight,3,0.0,,0.0,19.5,13.0,23.5,,162.5,56.0,,0.5,161.5,59.5,,5.5,3.5,,0.0,186.5,76.0,0.395,1.0,1.0,0.0,0.0,235.0,,1.0,1.0,24.5,,27.5,,,49.0,4.5,2.5,117.5,42.0,0.0,,,,0.0,153.0,70.0,0.46,,4.0,,,,80.5,,900.0,0.0,0.0,0.0,1.0,0.0,0.0,,,0,172.72,170.18,125.0,,1.0,,1.3333333333333333,0.3333333333333333,,,24.66666666666667,7.666666666666668,,2.0,28.66666666666667,,,,1.6666666666666667,0.3333333333333333,0.3333333333333333,32.0,12.0,,,3.6666666666666665,0.3333333333333333,0.16666666666666666,,,1.0,1.0,,,1.3333333333333333,0.6666666666666666,,7.333333333333332,,13.666666666666664,33.333333333333336,14.0,0.0,,,5.0,0.3333333333333333,42.333333333333336,,,0.0,2.333333333333333,2.0,0.5833333333333334,,76.0,,,,,0.0,1.0,0.0,1.0,,,0,,170.18,135.0,,
1,False,,3,2.0,0.0,0.0,,,10.75,,,51.5,3.5,1.75,,45.5,0.25,8.75,7.0,0.25,0.0,,,,,,0.0,,,69.75,2.0,2.0,27.5,16.0,,1.75,97.5,,4.5,3.25,68.75,15.25,0.25,11.75,7.5,1.5,0.0,,38.75,,0.0,,0.75,,114.5,44.75,11.0,,0.0,0.0,,1.0,,,,,0,180.34,,,,0.0,,7.944444444444445,5.0555555555555545,10.722222222222221,6.9444444444444455,53.55555555555557,20.0,,3.0,,,0.1111111111111111,,10.5,,,68.44444444444444,29.94444444444445,0.5211111111111113,0.2222222222222222,5.111111111111111,,0.3805555555555556,75.72222222222223,36.66666666666666,2.0,,10.222222222222221,7.222222222222222,12.888888888888893,8.888888888888891,54.27777777777778,21.94444444444445,,3.888888888888889,55.0,21.88888888888889,,,5.6111111111111125,0.6666666666666666,,72.0,,0.4716666666666667,0.6111111111111112,,0.7777777777777778,,98.77777777777777,59.944444444444436,44.0,665.3333333333334,0.0,0.0,,3.0,1.0,1.0,,,0,,182.88,170.0,27.0,37.0
0,False,Middleweight,3,0.0,,,0.0,,,0.0,,,,,22.0,0.0,0.0,0.0,0.0,,0.0,,,0.5,0.0,0.0,,0.0,88.0,,,0.0,1.0,,0.0,0.0,2.0,1.0,0.0,,22.0,,0.0,0.0,,,,39.0,,0.42,,0.0,,,103.0,25.0,,900.0,,0.0,0.0,0.0,0.0,0.0,,,,,193.04,185.0,,,,12.0,,13.0,,64.0,30.0,,14.0,,40.0,,,8.0,3.0,0.0,93.0,56.0,,,3.0,1.0,0.33,,,,,3.0,2.0,0.0,0.0,,,,0.0,50.0,,0.0,,,0.0,0.0,60.0,17.0,0.28,0.0,0.0,0.0,,,17.0,3.0,900.0,0.0,,,1.0,0.0,0.0,,,0,,193.04,,31.0,28.0
,True,Middleweight,,0.0,1.0,0.0,9.0,,3.375,2.25,29.75,15.25,21.375,15.75,40.25,21.5,0.25,,4.75,1.5,,54.5,,0.6012500000000001,,1.375,0.625,0.2375,63.75,41.5,5.0,2.0,,4.125,2.5,2.25,,13.625,1.5,1.25,30.25,9.75,,,3.25,0.5,0.0,39.25,,,0.0,1.375,0.5,0.125,,23.0,14.0,386.5,2.0,0.0,0.0,0.0,,3.0,,6.0,0,190.5,195.58,185.0,1.0,0.0,0.0,11.444444444444445,8.0,4.888888888888889,,54.111111111111114,26.33333333333333,,8.777777777777779,,20.88888888888889,,12.888888888888893,,,0.0,,,0.5800000000000001,0.0,5.111111111111111,1.8888888888888888,0.3011111111111111,90.77777777777777,56.22222222222222,8.0,,16.444444444444443,7.777777777777778,4.888888888888889,2.4444444444444446,,24.0,,2.1111111111111107,55.111111111111114,,0.0,,6.777777777777778,0.6666666666666666,0.0,,28.555555555555557,0.34111111111111114,0.1111111111111111,,0.7777777777777778,,90.33333333333331,36.77777777777778,,763.7777777777777,1.0,,,1.0,6.0,0.0,,8.0,0,182.88,185.42,185.0,33.0,40.0
1,False,,,,,,7.6,,10.8,8.2,58.8,19.0,18.6,,72.6,,,,7.4,,0.0,88.2,42.4,,,,3.8,0.5920000000000001,123.2,,2.0,2.0,6.2,4.8,,,57.6,,0.8,0.4,,,0.0,4.2,3.6,0.0,0.0,66.4,,0.5479999999999999,,0.8,0.6,,78.4,39.6,11.0,536.0,,0.0,,,,0.0,,3.0,0,193.04,203.2,265.0,0.0,1.0,0.0,,2.6666666666666665,,2.1333333333333333,,,3.333333333333333,2.6,58.13333333333333,24.0,,3.4,2.6666666666666665,0.5333333333333333,,65.73333333333333,29.33333333333333,0.4293333333333333,0.06666666666666668,0.8666666666666667,0.4666666666666667,0.22666666666666666,83.6,45.46666666666667,4.0,,8.533333333333333,6.7333333333333325,,,53.8,23.66666666666667,12.333333333333336,9.4,,25.93333333333333,0.3333333333333333,,3.933333333333333,,,71.66666666666667,36.6,0.4273333333333334,0.2,3.8,,0.18666666666666668,,,39.0,,1.0,,0.0,1.0,7.0,0.0,0.0,,,177.8,,,26.0,
0,False,Heavyweight,,0.0,,0.0,,,,0.5,19.5,,,,31.5,12.25,,0.0,0.0,1.25,,,,0.36,0.25,,,0.5,,,,2.0,,3.5,1.5,1.25,17.0,,7.25,5.5,,10.0,0.5,,1.75,,0.0,25.75,15.25,0.56,,0.25,,0.0,33.5,,5.0,220.5,0.0,,0.0,0.0,1.0,,,,0,182.88,187.96,247.0,0.0,,,4.0,,,6.0,25.0,14.0,,,29.0,,1.0,3.0,3.0,0.0,0.0,36.0,22.0,0.61,0.0,2.0,0.0,,36.0,,,0.0,,7.0,,7.0,10.0,,,0.0,,,0.0,,1.0,1.0,,19.0,,0.52,,,0.0,0.0,28.0,,1.0,275.0,0.0,0.0,,,1.0,0.0,0.0,,0,187.96,,264.0,,24.0
0,False,Welterweight,3,0.0,3.0,0.0,4.285714285714286,2.7142857142857144,3.571428571428572,1.8571428571428568,,28.42857142857143,11.142857142857142,7.571428571428571,,,0.5714285714285714,11.142857142857142,,,0.14285714285714285,89.14285714285714,37.857142857142854,0.4242857142857143,,2.4285714285714284,0.8571428571428571,0.3685714285714286,98.14285714285714,,,,4.857142857142857,3.1428571428571432,5.7142857142857135,,58.14285714285714,22.714285714285715,3.4285714285714284,2.2857142857142856,56.714285714285715,,0.2857142857142857,5.7142857142857135,4.714285714285714,,,,,0.4171428571428572,,,,0.3028571428571429,87.14285714285714,47.28571428571429,14.0,507.1428571428572,,0.0,1.0,,4.0,0.0,,5.0,0,,,170.0,,1.0,0.0,6.25,,4.5,2.875,,,18.5,13.875,,22.125,0.0,4.125,3.625,1.25,,62.125,29.375,0.4375,,,1.75,0.38125,85.125,50.375,,3.0,,,6.25,4.5,29.375,10.75,8.25,5.875,,,0.125,,,1.125,,43.875,21.125,,,,,,,46.375,,629.0,0.0,0.0,1.0,0.0,0.0,,1.0,5.0,0,180.34,,,29.0,23.0
,True,,,,0.0,,10.0,6.0,,,126.0,35.0,,0.0,120.0,30.0,0.0,,,,,131.0,37.0,0.28,0.0,,0.0,0.0,131.0,,0.0,,,,11.0,10.0,81.0,,,,,49.0,1.0,10.0,9.0,0.0,0.0,,60.0,,0.0,,,0.0,121.0,,2.0,474.0,0.0,0.0,0.0,,,,0.0,,0,185.42,,205.0,1.0,0.0,,5.666666666666668,4.0,8.0,5.333333333333333,19.666666666666668,9.666666666666666,4.333333333333333,4.333333333333333,17.666666666666668,10.0,0.3333333333333333,8.666666666666666,,1.3333333333333333,,32.0,,0.5966666666666667,0.3333333333333333,,0.6666666666666666,,45.0,,,,,4.0,4.666666666666667,4.0,,6.666666666666668,,9.0,,14.333333333333336,,1.3333333333333333,1.3333333333333333,1.3333333333333333,0.0,36.66666666666666,19.666666666666668,,0.0,,1.3333333333333333,0.26666666666666666,51.66666666666666,32.666666666666664,5.0,,0.0,0.0,0.0,,,,,2.0,0,,200.66,205.0,,26.0
1,False,,3,,2.0,,,,12.75,,,21.75,6.75,,61.5,25.0,0.25,3.75,3.75,2.5,0.25,72.75,34.0,0.5425,0.0,2.5,1.5,0.415,107.25,65.5,2.0,2.0,,9.75,15.5,,71.75,30.75,13.0,8.75,84.0,38.0,0.75,2.75,1.75,,0.5,,49.5,0.5875,,1.5,1.0,,128.5,75.75,10.0,582.25,,0.0,0.0,,1.0,0.0,0.0,2.0,0,180.34,177.8,155.0,2.0,0.0,0.0,9.2,5.2,4.2,2.6,90.2,32.4,6.4,4.2,85.6,28.6,0.4,,5.4,0.8,0.0,100.8,39.2,,0.6,,0.6,0.12200000000000005,113.0,,2.0,,,,7.4,,,,9.4,,85.8,41.6,,,,2.4,0.2,,,0.542,0.4,,,0.182,138.8,87.6,11.0,612.8,0.0,0.0,1.0,0.0,,0.0,,,0,177.8,172.72,,29.0,33.0
,False,,3,,,,,0.0,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,0.0,66.0,18.0,,0.0,0.0,0.0,0.0,,,0.0,,1.0,0.0,,,2.0,,,0.0,22.0,,0.0,0.0,0.0,0.0,0.0,,6.0,0.42,,0.0,,,,25.0,0.0,900.0,,0.0,,,0.0,,0.0,,0,193.04,,185.0,1.0,0.0,,,4.0,3.0,2.0,43.0,22.0,0.0,0.0,30.0,11.0,,10.0,9.0,0.0,,,,0.52,0.0,,2.0,0.4,58.0,,,1.0,,7.0,16.0,,,,22.0,11.0,74.0,,3.0,0.0,0.0,0.0,0.0,81.0,43.0,0.53,,,0.0,0.0,,44.0,2.0,490.0,,0.0,0.0,0.0,,,0.0,0.0,,190.5,203.2,185.0,28.0,25.0
,True,,,0.0,,0.0,8.0,,,,41.333333333333336,13.666666666666664,25.66666666666667,17.666666666666668,68.0,30.0,,,,1.6666666666666667,0.0,79.66666666666667,38.0,0.4766666666666667,0.0,,7.0,,118.33333333333331,69.0,3.0,0.0,12.0,7.333333333333332,7.333333333333332,5.0,,15.333333333333336,4.666666666666667,,32.666666666666664,11.333333333333336,0.3333333333333333,5.333333333333333,4.333333333333333,,,,23.0,0.46,0.0,1.0,,,103.33333333333331,,9.0,900.0,0.0,,0.0,3.0,,0.0,0.0,3.0,0,180.34,,145.0,,3.0,0.0,9.666666666666666,,,,57.0,29.33333333333333,,,82.0,46.0,0.3333333333333333,,,3.333333333333333,0.3333333333333333,,68.33333333333333,,,8.0,4.0,0.64,118.0,75.66666666666667,,0.0,,3.0,4.333333333333333,,75.0,20.0,0.6666666666666666,0.6666666666666666,70.66666666666667,17.333333333333332,0.0,3.0,,0.6666666666666666,,80.0,22.66666666666667,0.3066666666666667,0.0,2.6666666666666665,0.6666666666666666,0.5,83.66666666666667,26.0,,742.0,,0.0,0.0,2.0,1.0,,0.0,3.0,0,167.64,180.34,,,29.0
0,True,,3,0.0,2.0,0.0,,4.6,,3.2,62.0,,,2.8,57.8,21.2,0.6,5.0,4.2,,0.4,,,,,0.6,0.2,0.2,76.6,,2.0,,3.2,,2.0,,30.0,6.8,,,,,0.0,,0.6,1.4,,55.8,24.2,,1.4,,1.0,0.20600000000000002,,,8.0,396.8,,0.0,0.0,,1.0,2.0,0.0,,0,165.1,,125.0,,,0.0,,2.9,3.3,2.6,33.5,,,1.5,,8.8,,,2.1,2.7,,,,,,3.6,1.3,,,29.8,,4.0,,8.5,10.3,7.1,51.8,,,,53.6,13.4,,,,0.4,,70.8,24.6,0.34700000000000003,0.1,2.7,0.4,0.191,,,23.0,661.9,0.0,,,4.0,0.0,2.0,0.0,,0,,,125.0,29.0,
0,False,,3,1.0,0.0,0.0,,9.2,5.8,,114.8,44.2,,6.4,113.0,40.0,0.0,5.8,5.0,,0.0,131.8,54.2,,0.0,3.8,1.8,,178.0,93.6,,,12.8,,,,,,8.6,,,38.0,,13.0,10.6,,0.2,,,0.478,0.2,,2.2,0.252,132.0,,15.0,900.0,,0.0,0.0,1.0,0.0,,0.0,1.0,,170.18,,155.0,4.0,0.0,0.0,18.65217391304348,,,7.434782608695652,89.08695652173913,,2.217391304347826,1.173913043478261,,21.956521739130434,0.2608695652173913,9.130434782608695,7.608695652173912,0.13043478260869565,0.043478260869565216,,41.95652173913044,,0.0,1.6956521739130437,0.6521739130434783,0.3478260869565217,113.65217391304348,,,12.0,14.08695652173913,,,8.130434782608695,,33.65217391304348,3.0,,,27.130434782608692,,9.26086956521739,6.869565217391305,0.3043478260869565,0.043478260869565216,120.3913043478261,43.69565217391305,,0.08695652173913042,3.565217391304348,0.8695652173913043,0.2091304347826087,131.3913043478261,53.43478260869565,,704.0434782608696,,,,4.0,,0.0,,11.0,0,172.72,,155.0,36.0,
1,True,,,,,,,8.75,4.0,,74.0,29.75,,,,25.75,0.5,4.75,4.25,,0.25,89.25,38.75,,1.0,4.25,,0.5525,103.5,49.5,,,8.75,4.25,4.25,,,26.0,1.0,0.25,,,0.25,,9.75,,,86.5,28.0,0.4275,0.75,,,0.375,94.0,,10.0,713.5,,,0.0,,0.0,,,3.0,,172.72,,,0.0,1.0,0.0,11.5,7.166666666666668,4.0,2.0,65.83333333333333,31.0,,6.0,59.0,23.83333333333333,,,8.0,,0.0,,39.0,0.5133333333333333,0.0,,0.3333333333333333,0.055,,46.5,,,,8.0,7.666666666666668,,73.33333333333333,,4.666666666666667,,65.5,,,8.5,,1.5,0.0,,38.16666666666666,0.4483333333333333,0.3333333333333333,,2.5,0.5666666666666667,,50.66666666666666,,,0.0,0.0,,1.0,2.0,0.0,0.0,,0,,175.26,135.0,27.0,26.0
,False,Welterweight,3,0.0,1.0,0.0,,,,,172.0,54.0,6.0,,137.0,,1.0,,,1.0,,183.0,63.0,,,1.0,1.0,1.0,185.0,,,0.0,6.0,4.0,0.0,0.0,,,,0.0,,26.0,0.0,,13.0,,0.0,133.0,,0.32,0.0,0.0,,,133.0,,,,0.0,,0.0,1.0,0.0,0.0,0.0,,0,,180.34,170.0,,,0.0,,8.0,25.0,,,25.0,0.0,,68.0,28.0,0.0,,8.5,0.0,0.0,89.0,44.5,0.495,0.0,,0.0,0.0,,56.0,1.0,1.0,,14.0,25.5,20.0,,22.5,7.0,5.0,,,0.0,6.5,3.0,,,89.0,,0.53,0.0,11.5,,0.08499999999999999,,80.0,,900.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,,,,,29.0
,False,Middleweight,5,,2.0,,,,20.5,13.0,35.0,,29.5,20.0,,42.0,0.5,1.0,,,,85.0,51.0,,,,,0.5,100.0,63.5,2.0,0.0,10.0,8.0,8.5,,29.5,,3.5,,27.5,,0.0,4.0,,0.5,0.0,,22.0,0.55,0.5,,1.0,0.2,48.0,28.0,4.0,537.0,0.0,0.0,,1.0,1.0,0.0,0.0,2.0,0,,,185.0,3.0,0.0,0.0,10.863636363636363,7.545454545454546,,3.772727272727273,,,8.318181818181818,5.045454545454546,,,0.5909090909090909,8.636363636363637,,,0.09090909090909093,56.81818181818182,29.22727272727273,0.5227272727272726,,1.0,0.6363636363636364,0.2795454545454545,66.5909090909091,38.63636363636363,8.0,,8.045454545454545,,6.681818181818183,4.5,,12.727272727272727,3.4090909090909087,2.227272727272727,,8.363636363636363,0.13636363636363635,,7.045454545454546,,,52.09090909090909,19.454545454545453,0.31272727272727274,0.3181818181818182,3.3636363636363638,,0.2159090909090909,,,56.0,,5.0,0.0,1.0,6.0,,1.0,0.0,14.0,0,,187.96,185.0,,
,False,Women's Flyweight,3,,0.0,,0.0,,,0.0,4.0,0.0,,0.0,22.0,,,,0.0,0.0,0.0,66.0,,,,,,0.0,88.0,,0.0,0.0,,0.0,,,,,,0.0,22.0,,0.0,0.0,0.0,0.0,,39.0,,0.42,0.0,0.0,0.0,0.0,103.0,25.0,,900.0,,0.0,0.0,0.0,,,0.0,,0,170.18,165.1,,1.0,,,,6.0,,6.4,,,,,,24.4,0.0,,16.0,1.0,0.2,101.4,46.4,0.5459999999999999,,4.0,,0.5720000000000001,,,2.0,,,11.0,9.6,7.2,90.8,33.4,,,57.6,,0.0,33.0,21.0,,,109.4,46.6,,0.4,,,0.20600000000000002,158.8,89.8,,,1.0,,,1.0,0.0,,0.0,,,165.1,,,29.0,
0,False,,3,1.0,0.0,0.0,8.5,4.5,7.5,4.0,108.5,46.5,,1.5,96.5,36.5,0.0,12.5,11.0,,0.0,117.5,52.0,,0.0,,,0.5,,59.5,,1.0,,8.0,,1.5,120.5,36.0,,0.0,94.5,17.5,,,12.0,0.0,,125.0,37.5,0.29500000000000004,,6.0,1.5,0.135,126.5,,,900.0,,0.0,1.0,,0.0,0.0,0.0,1.0,,177.8,,155.0,0.0,,,9.0,5.4444444444444455,5.8888888888888875,3.6666666666666665,60.55555555555557,25.777777777777786,,,55.444444444444436,22.33333333333333,,,5.777777777777778,4.111111111111111,0.1111111111111111,,33.55555555555556,,0.3333333333333333,10.111111111111107,3.888888888888889,0.4344444444444445,88.88888888888891,48.22222222222222,5.0,,10.444444444444443,7.8888888888888875,,,67.44444444444444,23.11111111111111,,3.4444444444444446,62.88888888888889,17.88888888888889,0.0,6.333333333333332,5.777777777777778,,0.1111111111111111,,31.555555555555557,,,1.6666666666666667,,0.2833333333333333,100.33333333333331,,25.0,787.5555555555555,0.0,,,,,,0.0,7.0,0,167.64,170.18,170.0,28.0,36.0
,False,,3,0.0,1.0,0.0,1.0,1.0,17.0,8.0,14.0,7.0,23.0,20.0,51.0,32.0,,2.0,2.0,2.0,,54.0,,0.64,1.0,,1.0,1.0,,47.0,1.0,0.0,1.0,1.0,1.0,1.0,7.0,1.0,0.0,0.0,7.0,,0.0,0.0,0.0,0.0,0.0,8.0,2.0,0.25,0.0,0.0,0.0,0.0,10.0,4.0,,128.0,,0.0,,0.0,,,0.0,1.0,0,,,,1.0,0.0,,,,18.666666666666668,13.166666666666664,51.83333333333334,14.666666666666664,,6.666666666666668,,,,9.0,,,0.0,80.16666666666667,34.5,0.4316666666666667,0.0,3.1666666666666665,1.0,0.26166666666666666,,65.16666666666667,,,11.166666666666664,9.0,12.0,9.666666666666666,48.0,21.33333333333333,2.0,,47.16666666666666,20.33333333333333,,3.6666666666666665,3.333333333333333,0.6666666666666666,,62.0,,0.5149999999999999,0.16666666666666666,2.1666666666666665,0.6666666666666666,0.205,,58.66666666666666,,678.0,,0.0,1.0,1.0,1.0,,0.0,,0,190.5,,265.0,25.0,
,False,Bantamweight,3,1.0,0.0,0.0,,7.7142857142857135,,3.4285714285714284,,22.857142857142854,10.571428571428571,6.571428571428571,49.85714285714285,,0.2857142857142857,9.0,6.857142857142858,1.4285714285714286,0.0,73.85714285714286,32.857142857142854,,,,0.42857142857142855,,78.85714285714286,36.714285714285715,3.0,3.0,,9.142857142857142,7.857142857142858,,63.0,25.57142857142857,15.857142857142858,11.857142857142858,59.14285714285714,,0.0,13.0,8.0,,,,42.714285714285715,0.4942857142857143,0.0,,0.8571428571428571,,117.42857142857143,69.57142857142857,18.0,714.7142857142858,0.0,,0.0,,1.0,,0.0,,,172.72,,,,,,11.0,,4.5,1.75,114.0,38.75,1.25,1.0,93.75,25.5,0.5,,10.75,,0.25,119.75,41.5,,0.0,1.0,0.75,0.5,,,2.0,2.0,20.75,14.5,,,,43.25,,,105.5,32.75,0.0,,3.25,,,,,,0.75,4.0,1.25,,134.75,54.75,11.0,782.25,0.0,0.0,,,1.0,0.0,,2.0,0,,,135.0,25.0,32.0
,True,,,,3.0,0.0,10.833333333333336,,,6.0,69.5,28.83333333333333,,,66.83333333333333,27.5,,3.6666666666666665,3.1666666666666665,,,81.33333333333333,,,0.3333333333333333,,0.3333333333333333,0.06666666666666668,,,3.0,2.0,,5.666666666666668,7.666666666666668,4.5,60.66666666666666,27.33333333333333,13.833333333333336,11.0,62.33333333333334,27.33333333333333,,11.0,,,0.0,,,0.5,0.16666666666666666,3.5,2.0,0.37166666666666665,,76.33333333333333,,667.3333333333334,0.0,0.0,0.0,1.0,,0.0,0.0,4.0,0,193.04,,,,3.0,,6.916666666666668,4.166666666666667,,4.166666666666667,,,,6.5,34.583333333333336,12.25,0.5833333333333334,7.333333333333332,5.583333333333332,0.25,,48.83333333333334,22.0,0.4216666666666665,,,0.16666666666666666,0.08333333333333333,53.5,26.5,4.0,4.0,4.666666666666667,2.25,,1.4166666666666667,29.25,,,,,,0.16666666666666666,,2.6666666666666665,0.4166666666666667,0.0,,11.083333333333336,0.3216666666666667,,2.333333333333333,0.6666666666666666,,37.0,14.166666666666664,,,,0.0,0.0,,7.0,0.0,0.0,,,187.96,193.04,205.0,,34.0
0,False,Welterweight,3,1.0,0.0,0.0,19.8125,,,6.4375,84.4375,33.9375,,4.875,76.375,27.8125,,,5.0625,0.5,0.125,101.5625,,,,1.125,0.5,0.21875,118.875,,4.0,7.0,9.8125,5.625,,,,,5.5625,2.625,72.3125,,0.0625,,,0.5625,0.0625,87.375,31.0,,0.125,5.25,1.9375,,96.8125,,37.0,623.5,0.0,,,3.0,4.0,1.0,,9.0,,,,,,,,7.777777777777778,,2.4444444444444446,,,24.33333333333333,3.6666666666666665,,51.0,,0.1111111111111111,2.7777777777777777,,1.5555555555555556,0.0,,28.222222222222214,0.46888888888888897,,,,0.2611111111111111,,34.77777777777778,,,,7.1111111111111125,1.7777777777777777,1.3333333333333333,91.55555555555556,29.88888888888889,,1.8888888888888888,,19.777777777777786,,,6.222222222222222,,0.2222222222222222,96.66666666666669,33.111111111111114,0.33111111111111113,0.0,,0.1111111111111111,0.1111111111111111,102.44444444444444,,23.0,709.8888888888887,,0.0,1.0,,,2.0,0.0,,,,182.88,170.0,33.0,
