Winner,title_bout,no_of_rounds,B_current_lose_streak,B_current_win_streak,B_draw,B_avg_BODY_att,B_avg_BODY_landed,B_avg_CLINCH_att,B_avg_CLINCH_landed,B_avg_DISTANCE_att,B_avg_DISTANCE_landed,B_avg_GROUND_att,B_avg_GROUND_landed,B_avg_HEAD_att,B_avg_HEAD_landed,B_avg_KD,B_avg_LEG_att,B_avg_LEG_landed,B_avg_PASS,B_avg_REV,B_avg_SIG_STR_att,B_avg_SIG_STR_landed,B_avg_SIG_STR_pct,B_avg_SUB_ATT,B_avg_TD_att,B_avg_TD_landed,B_avg_TD_pct,B_avg_TOTAL_STR_att,B_avg_TOTAL_STR_landed,B_longest_win_streak,B_losses,B_avg_opp_BODY_att,B_avg_opp_BODY_landed,B_avg_opp_CLINCH_att,B_avg_opp_CLINCH_landed,B_avg_opp_DISTANCE_att,B_avg_opp_DISTANCE_landed,B_avg_opp_GROUND_att,B_avg_opp_GROUND_landed,B_avg_opp_HEAD_att,B_avg_opp_HEAD_landed,B_avg_opp_KD,B_avg_opp_LEG_att,B_avg_opp_LEG_landed,B_avg_opp_PASS,B_avg_opp_REV,B_avg_opp_SIG_STR_att,B_avg_opp_SIG_STR_landed,B_avg_opp_SIG_STR_pct,B_avg_opp_SUB_ATT,B_avg_opp_TD_att,B_avg_opp_TD_landed,B_avg_opp_TD_pct,B_avg_opp_TOTAL_STR_att,B_avg_opp_TOTAL_STR_landed,B_total_rounds_fought,B_total_time_fought(seconds),B_total_title_bouts,B_win_by_Decision_Majority,B_win_by_Decision_Split,B_win_by_Decision_Unanimous,B_win_by_KO/TKO,B_win_by_Submission,B_win_by_TKO_Doctor_Stoppage,B_wins,B_Height_cms,B_Reach_cms,B_Weight_lbs,R_current_lose_streak,R_current_win_streak,R_draw,R_avg_BODY_att,R_avg_BODY_landed,R_avg_CLINCH_att,R_avg_CLINCH_landed,R_avg_DISTANCE_att,R_avg_DISTANCE_landed,R_avg_GROUND_att,R_avg_GROUND_landed,R_avg_HEAD_att,R_avg_HEAD_landed,R_avg_KD,R_avg_LEG_att,R_avg_LEG_landed,R_avg_PASS,R_avg_REV,R_avg_SIG_STR_att,R_avg_SIG_STR_landed,R_avg_SIG_STR_pct,R_avg_SUB_ATT,R_avg_TD_att,R_avg_TD_landed,R_avg_TD_pct,R_avg_TOTAL_STR_att,R_avg_TOTAL_STR_landed,R_longest_win_streak,R_losses,R_avg_opp_BODY_att,R_avg_opp_BODY_landed,R_avg_opp_CLINCH_att,R_avg_opp_CLINCH_landed,R_avg_opp_DISTANCE_att,R_avg_opp_DISTANCE_landed,R_avg_opp_GROUND_att,R_avg_opp_GROUND_landed,R_avg_opp_HEAD_att,R_avg_opp_HEAD_landed,R_avg_opp_KD,R_avg_opp_LEG_att,R_avg_opp_LEG_landed,R_avg_opp_PASS,R_avg_opp_REV,R_avg_opp_SIG_STR_att,R_avg_opp_SIG_STR_landed,R_avg_opp_SIG_STR_pct,R_avg_opp_SUB_ATT,R_avg_opp_TD_att,R_avg_opp_TD_landed,R_avg_opp_TD_pct,R_avg_opp_TOTAL_STR_att,R_avg_opp_TOTAL_STR_landed,R_total_rounds_fought,R_total_time_fought(seconds),R_total_title_bouts,R_win_by_Decision_Majority,R_win_by_Decision_Split,R_win_by_Decision_Unanimous,R_win_by_KO/TKO,R_win_by_Submission,R_win_by_TKO_Doctor_Stoppage,R_wins,R_Height_cms,R_Reach_cms,R_Weight_lbs,B_age,R_age,weight_class_Bantamweight,weight_class_Catch Weight,weight_class_Featherweight,weight_class_Flyweight,weight_class_Heavyweight,weight_class_Light Heavyweight,weight_class_Lightweight,weight_class_Middleweight,weight_class_Open Weight,weight_class_Welterweight,weight_class_Women's Bantamweight,weight_class_Women's Featherweight,weight_class_Women's Flyweight,weight_class_Women's Strawweight,B_Stance_Open Stance,B_Stance_Orthodox,B_Stance_Sideways,B_Stance_Southpaw,B_Stance_Switch,R_Stance_Open Stance,R_Stance_Orthodox,R_Stance_Southpaw,R_Stance_Switch
,True,3,0.0,1.0,,6.333333333333332,,6.666666666666668,3.333333333333333,81.33333333333333,22.0,,6.666666666666668,85.66666666666667,25.0,,7.0,3.6666666666666665,,,99.0,32.0,0.4266666666666667,2.6666666666666665,1.6666666666666667,1.0,0.3866666666666667,151.33333333333334,77.66666666666667,1.0,,,3.333333333333333,,,53.66666666666666,19.666666666666668,18.666666666666668,11.0,,,0.0,5.333333333333333,4.666666666666667,6.0,1.0,80.66666666666667,,0.44,2.6666666666666665,,4.333333333333333,0.95,,,9.0,900.0,,,,1.0,,,0.0,1.0,182.88,,170.0,,,0.0,8.636363636363637,6.545454545454546,15.0,9.818181818181818,51.45454545454545,,12.636363636363635,9.090909090909092,,21.63636363636364,0.18181818181818185,7.636363636363638,,1.0909090909090908,,,,0.4663636363636364,0.2727272727272727,,,0.3681818181818182,,81.0,3.0,3.0,10.272727272727273,,16.09090909090909,10.090909090909092,,,1.0,0.9090909090909092,62.81818181818182,,0.09090909090909093,,3.0,,0.0,,29.818181818181817,,0.18181818181818185,2.1818181818181817,,,,54.63636363636363,31.0,786.2727272727273,0.0,0.0,1.0,,,1.0,,8.0,,,170.0,33.0,,0,,,,0,,,0,,1,0,0,,,,1,0,0,0,0,1,,0
Red,False,3,1.0,0.0,0.0,8.222222222222221,6.777777777777778,,13.111111111111107,44.77777777777778,,14.333333333333336,,,24.11111111111111,,,7.222222222222222,1.1111111111111112,,78.22222222222223,38.111111111111114,0.49,,3.111111111111111,1.5555555555555556,,103.0,,4.0,3.0,12.222222222222221,,11.555555555555555,7.555555555555554,58.88888888888889,,14.444444444444445,,,,,7.555555555555554,6.333333333333332,,0.0,84.8888888888889,43.111111111111114,0.5366666666666666,0.4444444444444444,3.7777777777777777,1.3333333333333333,,,72.1111111111111,27.0,954.6666666666664,3.0,,2.0,3.0,,0.0,,,,187.96,,2.0,,,5.8125,,9.5625,5.75,52.875,14.875,12.9375,7.625,66.75,22.3125,0.25,2.8125,,,,75.375,,0.36875,,6.1875,3.0625,0.4175,,,5.0,,12.9375,7.9375,,7.6875,,21.75,,,,17.25,0.25,7.1875,5.375,0.3125,0.0,89.8125,,,0.625,,0.8125,0.269375,103.9375,43.375,,,4.0,1.0,3.0,3.0,5.0,0.0,0.0,12.0,,190.5,,42.0,33.0,0,0,,0,0,1,0,0,0,0,0,,0,,0,1,0,0,,0,,,
,False,3,1.0,,,,,4.25,3.25,71.5,29.0,8.75,,67.75,24.0,0.25,,7.75,,0.0,84.5,,,0.0,,,0.475,102.25,54.75,3.0,1.0,9.0,7.5,4.75,,79.0,32.5,3.0,1.75,,,0.0,,,0.0,,,37.0,0.4525000000000001,0.0,0.5,,0.125,94.5,,8.0,491.75,0.0,0.0,,,,,0.0,,193.04,,,,3.0,,,1.5555555555555556,6.333333333333332,2.6666666666666665,34.666666666666664,,,3.4444444444444446,42.0,,0.5555555555555556,,1.1111111111111112,0.4444444444444444,0.0,,,0.4155555555555556,,1.4444444444444444,0.3333333333333333,,,,3.0,3.0,,9.777777777777779,14.222222222222221,,55.22222222222222,26.777777777777786,,,55.0,23.88888888888889,,,,0.7777777777777778,,70.77777777777777,,0.4955555555555557,,1.3333333333333333,0.7777777777777778,0.1388888888888889,78.44444444444444,43.88888888888889,,445.1111111111112,1.0,,0.0,0.0,6.0,,0.0,,182.88,,263.0,,,,,,0,,,0,0,0,0,0,0,0,,,1,,0,0,0,1,0,0
Red,False,,2.0,,0.0,,2.1111111111111107,,,,,,,46.33333333333334,19.777777777777786,,2.1111111111111107,1.7777777777777777,,0.2222222222222222,50.77777777777778,,0.4966666666666668,0.1111111111111111,2.0,,,67.33333333333333,38.66666666666666,3.0,5.0,11.888888888888893,,,14.111111111111107,37.888888888888886,15.888888888888893,,,50.22222222222222,,,3.0,3.0,2.0,0.3333333333333333,65.1111111111111,,0.5533333333333333,,,1.4444444444444444,,124.33333333333331,86.88888888888891,20.0,,0.0,0.0,0.0,1.0,2.0,,0.0,,182.88,,205.0,1.0,0.0,,,0.5,2.5,2.5,6.0,3.5,,,23.5,,1.0,3.0,,1.0,0.0,27.0,,,0.0,1.0,0.0,,39.5,29.0,,,5.5,3.5,,,6.0,0.5,24.5,17.0,,17.0,0.0,5.0,4.0,2.0,0.0,40.0,,,0.0,2.5,,0.2,83.5,60.5,4.0,453.5,0.0,,,0.0,,0.0,,1.0,,,205.0,34.0,,,0,,,,1,0,0,0,0,,0,,0,0,1,0,,,0,,0,0
Blue,True,3,,1.0,0.0,5.0,,,9.0,,23.0,,8.333333333333334,68.33333333333333,34.0,0.0,2.0,2.0,1.6666666666666667,0.0,,40.333333333333336,0.5,0.0,2.333333333333333,0.6666666666666666,,,49.0,1.0,1.0,,,16.666666666666668,12.333333333333336,,,0.0,0.0,41.333333333333336,17.666666666666668,0.0,4.0,4.0,0.0,0.0,,30.66666666666667,0.56,,3.0,0.3333333333333333,0.05333333333333334,,,,653.6666666666666,0.0,,0.0,0.0,,0.0,,,182.88,190.5,,0.0,1.0,0.0,,,1.0,,32.4,,2.1,,24.5,9.5,0.8,9.4,7.9,0.5,,35.5,18.5,,,0.2,0.0,0.0,38.3,,,5.0,6.2,4.3,13.1,8.9,,,0.8,0.7,,,,,6.2,,0.0,,,,,2.0,,0.191,74.1,37.4,17.0,396.1,,0.0,,,4.0,0.0,0.0,5.0,,187.96,235.0,28.0,33.0,0,0,0,0,,0,0,0,0,0,,0,0,,,0,0,1,,,,0,0
,False,3,,1.0,0.0,,2.0,0.0,,5.0,2.0,17.0,13.0,19.0,13.0,1.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,22.0,,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,1.0,,0.0,0.0,,,,,0.0,1.0,175.26,,170.0,,0.0,,20.8,15.2,7.6,4.6,,38.0,,,,21.4,0.0,16.0,9.0,,,141.6,45.6,0.39,,8.8,1.8,,183.4,83.4,1.0,3.0,,10.0,11.2,,,,4.8,,72.8,23.2,,,3.4,,,92.4,36.6,,,1.6,1.0,0.4320000000000001,113.2,56.4,15.0,850.6,1.0,0.0,1.0,1.0,,,,2.0,,182.88,,31.0,34.0,,,0,0,0,0,0,,0,,0,0,0,0,,1,,,0,0,,0,
,False,3,0.0,1.0,0.0,9.333333333333334,,,9.666666666666666,14.333333333333336,,4.0,3.333333333333333,20.666666666666668,7.0,0.0,3.0,2.6666666666666665,1.0,0.0,33.0,16.666666666666668,0.5333333333333333,,2.333333333333333,,0.3333333333333333,48.66666666666666,,,2.0,5.0,4.333333333333333,10.333333333333334,,,,14.0,,27.33333333333333,,,4.333333333333333,4.333333333333333,1.0,0.0,36.66666666666666,,0.5066666666666667,0.6666666666666666,6.0,2.6666666666666665,,63.0,,6.0,468.66666666666674,,0.0,,0.0,,1.0,,1.0,177.8,187.96,,,2.0,,,,12.0,8.8,114.0,,5.2,3.8,,,0.2,8.2,,,0.2,131.2,52.4,0.348,0.4,2.0,0.4,,162.8,81.2,,2.0,,,,5.8,,35.6,5.0,,,27.6,,11.2,,,,140.0,45.0,0.368,0.2,,1.2,0.384,149.6,53.6,,752.4,0.0,,0.0,,0.0,0.0,0.0,3.0,,,,29.0,,,0,,0,0,,0,,0,1,,0,0,0,0,1,,,0,,0,1,0
,False,,1.0,0.0,0.0,11.5,8.5,,2.0,62.0,22.0,13.5,9.25,61.75,20.25,0.5,5.5,4.5,0.75,,,33.25,0.4425,0.25,,0.25,0.25,98.5,,2.0,2.0,10.5,7.5,,2.25,73.5,,4.25,2.25,60.25,24.0,0.25,10.25,8.0,3.0,0.0,81.0,39.5,,2.5,,2.25,0.78,,47.5,,677.5,,,,,1.0,0.0,0.0,2.0,170.18,175.26,135.0,1.0,,0.0,10.0,9.0,5.666666666666668,5.333333333333333,,18.0,3.0,,,,0.3333333333333333,7.333333333333332,5.0,1.0,,51.66666666666666,26.0,,1.3333333333333333,3.6666666666666665,1.0,0.20000000000000004,73.33333333333333,47.33333333333334,,1.0,,4.666666666666667,7.0,5.666666666666668,,,3.333333333333333,3.333333333333333,,26.33333333333333,0.3333333333333333,,5.666666666666668,,,60.0,36.66666666666666,0.5933333333333334,,0.6666666666666666,0.3333333333333333,0.3333333333333333,,47.0,5.0,393.33333333333326,0.0,0.0,0.0,0.0,,2.0,0.0,,,180.34,135.0,,29.0,1,0,,0,0,0,0,0,,0,0,0,0,,0,1,,0,,0,1,0,0
Red,False,3,2.0,,,2.5,2.0,3.25,,40.75,,4.75,,42.75,15.75,0.0,3.5,,,0.25,,,,1.25,,2.5,0.4975000000000001,,,,2.0,12.5,6.75,9.5,,,,12.5,,72.25,15.75,0.25,,9.75,1.25,,,,0.4,0.5,2.0,,0.1875,139.25,69.5,11.0,,0.0,0.0,0.0,,0.0,1.0,0.0,2.0,,175.26,155.0,2.0,0.0,0.0,2.0,1.0,5.0,2.0,71.5,9.5,1.0,,72.0,8.0,,,2.5,0.5,,77.5,11.5,,,5.5,1.5,0.185,95.5,27.0,0.0,2.0,6.0,,,3.0,,22.5,,16.5,55.0,33.0,0.0,5.5,,2.5,,66.5,42.0,,0.5,4.5,2.0,0.58,94.0,,5.0,738.0,,,0.0,0.0,0.0,0.0,0.0,0.0,177.8,185.42,155.0,,,0,0,,,0,,,0,0,0,0,,0,,0,0,,1,0,0,1,0,0
,True,3,2.0,,0.0,4.25,3.0,1.5,1.25,,12.75,5.25,,26.0,9.5,,6.25,5.5,0.75,0.0,36.5,18.0,,0.5,1.5,,0.375,,23.5,1.0,3.0,3.25,,5.75,,34.75,,13.25,9.25,42.5,20.5,,8.0,7.75,1.25,,,,,0.25,,0.5,0.25,82.25,,8.0,517.5,0.0,0.0,0.0,0.0,,,0.0,1.0,,187.96,,1.0,,0.0,13.4,8.8,1.4,0.4,69.0,,6.2,4.0,,,0.2,,,1.2,,76.6,32.4,,0.0,2.4,0.8,,87.2,40.2,,2.0,10.4,,5.4,3.2,,20.6,4.8,3.8,60.0,13.8,,,,1.0,,82.6,,,,2.6,,0.08399999999999999,93.6,36.4,11.0,,0.0,0.0,,1.0,,0.0,0.0,,170.18,,135.0,25.0,34.0,1,0,,0,0,0,0,,0,,0,,,0,0,,,,,0,1,,
Blue,False,5,0.0,2.0,0.0,6.333333333333332,5.333333333333333,8.333333333333334,6.0,46.66666666666666,,12.166666666666664,,53.83333333333334,23.66666666666667,,,,0.8333333333333334,,67.16666666666667,35.333333333333336,0.5666666666666668,0.0,1.5,0.3333333333333333,0.08333333333333333,75.16666666666667,41.333333333333336,,,3.5,2.5,,,30.66666666666667,10.5,2.833333333333333,2.333333333333333,24.66666666666667,7.666666666666668,0.3333333333333333,10.5,6.166666666666668,0.16666666666666666,,,16.333333333333332,,0.16666666666666666,0.6666666666666666,0.5,0.125,46.33333333333334,,,480.5,0.0,,0.0,1.0,,,,4.0,,195.58,231.0,0.0,1.0,0.0,3.75,,4.25,3.125,,,2.25,1.375,52.25,18.125,0.5,1.125,1.125,2.0,0.5,57.125,22.375,0.38875,,2.75,0.875,,86.0,,2.0,,3.875,,6.875,3.875,59.25,18.5,,,65.375,,0.75,,,0.625,0.5,74.0,27.0,0.4125,0.125,,0.5,0.3125,84.5,36.75,,502.5,2.0,,,,1.0,,,5.0,,,240.0,35.0,37.0,0,,,0,1,,0,,0,,,0,0,0,,1,0,0,0,0,1,,0
Red,False,3,1.0,,0.0,4.0,3.0,7.0,3.0,,,1.0,1.0,25.0,9.0,0.0,,,1.0,2.0,31.0,,0.38,3.0,,0.0,0.0,45.0,,,1.0,19.0,18.0,3.0,2.0,,,,25.0,30.0,13.0,0.0,4.0,,2.0,0.0,53.0,,,0.0,,6.0,0.6,116.0,,3.0,900.0,,0.0,0.0,0.0,,,0.0,0.0,172.72,,155.0,,0.0,0.0,,,4.25,2.5,6.75,3.25,5.5,,,6.0,,,,0.5,,16.5,,0.63,1.0,0.75,0.5,,,13.25,1.0,2.0,,2.75,7.5,,7.25,,22.75,15.25,31.5,,0.0,1.75,,1.0,0.25,37.5,,0.36,0.5,4.5,1.75,0.2,67.75,,6.0,310.5,0.0,,0.0,0.0,1.0,1.0,,,182.88,187.96,,,28.0,,0,,0,0,0,,0,0,1,,0,0,0,0,,0,,0,0,1,,0
,False,3,,,0.0,10.0,9.0,,7.0,,,,,,29.0,0.0,25.0,16.0,0.0,0.0,,,0.33,0.0,12.0,1.0,0.08,240.0,119.0,1.0,0.0,12.0,,10.0,8.0,109.0,67.0,,,77.0,36.0,,30.0,28.0,0.0,0.0,,75.0,,0.0,2.0,0.0,0.0,142.0,,,900.0,,,0.0,,,0.0,,1.0,170.18,,145.0,,2.0,0.0,,14.0,3.0,,,,8.5,8.5,61.5,23.0,,4.5,,,,86.0,,,,,0.5,0.5,101.0,,,,12.5,,1.0,1.0,77.0,,11.5,,69.5,,0.0,,5.5,0.0,,89.5,,0.39,0.5,,0.5,0.5,118.5,61.0,5.0,,1.0,,0.0,1.0,,,,2.0,170.18,177.8,145.0,25.0,29.0,0,,1,,,0,,0,0,0,0,0,,0,,,0,0,,0,1,0,
Red,True,,0.0,1.0,0.0,,6.5,11.25,,25.0,,2.0,1.25,,,0.25,,4.0,0.0,0.0,,17.75,0.45,1.0,2.5,1.0,0.11,,79.25,1.0,2.0,,,8.25,5.25,33.25,11.25,5.75,3.5,,14.25,0.0,,1.5,2.5,0.0,,20.0,0.3225,0.75,,1.5,,59.75,,,,0.0,0.0,,1.0,0.0,,,,,,125.0,,3.0,,,6.75,7.0,6.0,72.0,29.0,5.25,4.5,,19.25,0.25,15.0,,0.25,,84.25,39.5,0.495,0.0,3.5,,0.0925,96.25,51.0,,1.0,,,1.25,0.75,66.75,16.0,0.0,0.0,52.0,7.25,0.25,,,0.0,,,16.75,,,1.0,0.0,0.0,70.0,18.5,9.0,569.25,0.0,,0.0,,1.0,0.0,0.0,3.0,,167.64,135.0,30.0,30.0,,0,,,0,0,,,0,,,,,,0,1,0,,0,0,,,0
Blue,True,3,,0.0,0.0,9.666666666666666,7.0,,,,32.666666666666664,8.0,5.666666666666668,58.33333333333334,23.66666666666667,0.0,11.0,9.333333333333334,0.3333333333333333,0.3333333333333333,,40.0,,0.0,0.6666666666666666,,0.3333333333333333,,58.0,1.0,2.0,,9.0,4.0,2.6666666666666665,81.66666666666667,,8.666666666666666,4.666666666666667,76.33333333333333,,0.0,5.333333333333333,4.0,6.0,0.0,94.33333333333331,29.66666666666667,0.3466666666666667,0.0,,2.333333333333333,0.44333333333333336,142.0,69.0,,900.0,,0.0,0.0,1.0,,,0.0,1.0,172.72,,,0.0,1.0,,7.0,5.5,3.5,2.5,67.5,25.0,8.5,6.5,,17.0,0.0,14.0,,1.0,,,34.0,,,,,0.0,141.0,89.0,1.0,,14.0,11.0,,2.5,45.5,18.5,6.0,,35.5,10.5,0.0,5.5,,0.0,0.0,,26.5,0.485,,4.0,2.5,0.415,,59.0,6.0,900.0,,0.0,,,0.0,0.0,0.0,1.0,170.18,185.42,145.0,,25.0,,0,,0,0,0,,0,,0,0,0,,0,0,1,,,0,,1,0,0
,False,3,1.0,0.0,0.0,1.0,,1.0,0.0,,4.0,1.0,0.0,13.0,3.0,,,0.0,,0.0,14.0,4.0,,0.0,,1.0,1.0,,39.0,,1.0,3.0,,1.0,1.0,13.0,3.0,15.0,9.0,,,0.0,0.0,,,0.0,29.0,13.0,,1.0,12.0,5.0,0.41,,105.0,3.0,900.0,,,0.0,0.0,0.0,0.0,,0.0,170.18,170.18,155.0,1.0,0.0,0.0,,,0.0,0.0,89.5,,,,,,,15.0,7.0,,0.0,,30.5,,,,0.0,,90.0,,1.0,1.0,1.0,,0.0,0.0,84.0,28.0,,0.0,,5.5,0.0,29.0,22.5,,0.0,,28.0,,0.0,,0.0,0.0,,28.0,4.0,516.0,0.0,,0.0,,0.0,,0.0,,170.18,180.34,155.0,32.0,,,,,,,,,0,0,,,0,0,,0,1,0,0,,,1,0,0
Red,False,,,0.0,0.0,3.4,2.6,4.4,2.8,18.8,5.4,,,,,,2.6,,,0.2,,12.2,,1.2,4.2,1.0,0.324,49.0,26.6,,,6.2,5.4,,11.0,12.6,,4.8,3.4,17.2,7.4,0.0,6.6,6.2,,,30.0,,0.53,,,2.0,,78.2,59.2,,,0.0,,0.0,0.0,,1.0,0.0,2.0,182.88,190.5,185.0,,0.0,,6.0,2.0,1.0,,90.0,20.0,,1.0,,8.0,0.0,28.0,12.0,0.0,0.0,92.0,,,0.0,15.0,2.0,,,,0.0,,12.0,7.0,7.0,6.0,103.0,28.0,,,94.0,26.0,,5.0,,,0.0,,,,,,0.0,0.0,,,,,0.0,,0.0,0.0,0.0,0.0,,0.0,185.42,,,,25.0,0,,0,0,0,,0,1,0,,0,,0,0,,,0,,0,0,1,,0
Red,True,5,0.0,2.0,0.0,1.3333333333333333,1.0,6.666666666666668,4.333333333333333,14.0,6.333333333333332,2.6666666666666665,1.6666666666666667,,,0.6666666666666666,,2.6666666666666665,0.0,,23.33333333333333,12.333333333333336,0.5599999999999999,0.0,1.0,,0.0,35.333333333333336,,2.0,1.0,11.0,9.666666666666666,8.333333333333334,6.666666666666668,,6.666666666666668,24.0,,,,0.0,2.0,,1.6666666666666667,0.0,46.66666666666666,29.0,,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,,44.66666666666666,5.0,,,,,0.0,,0.0,0.0,2.0,,,264.0,,2.0,0.0,6.5,5.7,13.0,10.0,31.5,11.6,32.4,,66.0,34.1,0.7,4.4,4.1,,,76.9,43.9,,0.2,5.7,,0.478,137.7,,,,4.9,3.7,4.3,,,7.3,1.2,0.8,,6.9,0.1,,0.5,,0.0,,,0.429,,,,0.066,33.7,15.2,18.0,413.6,,,0.0,2.0,7.0,0.0,,,185.42,195.58,,33.0,,0,0,0,0,1,,0,,0,0,,,,0,0,1,0,0,0,0,,,0
Red,True,3,0.0,,0.0,,1.8,,0.6,41.2,,,4.6,45.0,21.0,0.6,1.2,1.2,,0.2,48.8,24.0,0.45,0.2,,0.8,0.4,,43.6,4.0,1.0,1.4,1.4,0.4,0.4,29.2,,4.4,2.8,31.4,9.6,0.0,1.2,,,0.2,,11.4,0.276,,4.0,,0.078,,21.2,,,,0.0,,,,0.0,0.0,4.0,177.8,182.88,265.0,1.0,0.0,0.0,19.0,13.6,9.6,,,,6.9,4.7,,31.6,0.9,,,0.1,,96.3,,0.532,,0.5,0.3,0.15,,,,1.0,4.5,3.4,,,,14.9,4.9,3.7,,16.4,,4.0,3.7,,,,23.5,0.4130000000000001,0.0,,1.3,,,33.8,21.0,506.3,3.0,0.0,0.0,,7.0,0.0,,9.0,193.04,195.58,,39.0,29.0,,0,,0,1,0,0,0,,,,0,0,0,0,1,0,0,0,,,,
,False,3,0.0,,0.0,8.0,5.666666666666668,,4.5,,21.5,17.666666666666668,,56.66666666666666,,,6.333333333333332,5.333333333333333,1.5,,,,,0.16666666666666666,4.666666666666667,,,117.0,77.66666666666667,4.0,1.0,3.1666666666666665,2.1666666666666665,6.5,,53.16666666666666,,,5.5,60.83333333333334,16.833333333333332,0.5,,3.6666666666666665,0.6666666666666666,0.0,,22.66666666666667,0.3016666666666667,0.3333333333333333,2.1666666666666665,,0.25,84.66666666666667,38.16666666666666,12.0,,,,,,,0.0,0.0,5.0,,,,0.0,,0.0,6.0,,5.333333333333333,3.0,,26.0,,31.0,111.66666666666669,,0.6666666666666666,0.3333333333333333,0.3333333333333333,3.6666666666666665,,118.0,60.0,,0.6666666666666666,2.6666666666666665,2.6666666666666665,0.6666666666666666,146.33333333333334,,3.0,,,2.6666666666666665,4.666666666666667,,70.0,21.0,,0.0,69.33333333333333,,0.0,,1.6666666666666667,,,74.66666666666667,,0.28,0.0,1.6666666666666667,0.0,,76.33333333333333,,6.0,,0.0,,0.0,1.0,,1.0,,3.0,,,205.0,31.0,33.0,0,0,,,0,1,0,0,,,,0,0,,0,,,,0,,1,0,
Blue,True,3,0.0,,0.0,,15.0,17.7,12.9,,,,5.0,64.5,27.6,0.2,,5.8,,0.5,89.2,,,,3.2,,0.336,113.7,70.4,4.0,3.0,7.0,4.3,5.7,3.1,,27.3,,9.8,80.9,31.0,0.1,,,1.4,0.8,93.4,40.2,0.409,0.5,3.8,2.4,0.425,,61.6,26.0,762.0,0.0,0.0,1.0,,,1.0,0.0,,177.8,,155.0,0.0,1.0,0.0,7.916666666666668,5.583333333333332,6.916666666666668,4.25,81.83333333333333,20.08333333333333,,,91.16666666666669,,0.5,1.4166666666666667,,,0.25,,30.66666666666667,0.3633333333333333,0.75,5.333333333333333,2.583333333333333,,122.33333333333331,50.58333333333334,8.0,,10.666666666666666,5.0,6.083333333333332,,115.0,,1.5,0.9166666666666666,104.08333333333331,,0.08333333333333333,7.833333333333332,6.416666666666668,,0.16666666666666666,122.58333333333331,,,0.3333333333333333,3.6666666666666665,0.5,0.16416666666666666,143.83333333333334,52.0,38.0,,2.0,,3.0,,,,0.0,9.0,,177.8,155.0,29.0,34.0,0,0,,0,0,0,,0,0,0,,,0,,,1,0,0,0,,1,,
Red,False,3,,1.0,,18.58333333333333,,,,69.33333333333333,20.25,13.083333333333336,8.333333333333334,73.91666666666667,20.08333333333333,0.16666666666666666,,4.333333333333333,,0.3333333333333333,97.41666666666669,38.41666666666666,0.4083333333333332,,4.75,2.5,0.5875,125.25,64.83333333333333,,4.0,7.75,4.75,8.75,4.833333333333333,,,2.083333333333333,,54.16666666666666,13.0,,2.9166666666666665,2.25,1.25,0.16666666666666666,,20.0,0.3566666666666667,,5.083333333333333,,0.31166666666666665,83.91666666666667,38.41666666666666,30.0,689.9166666666665,0.0,0.0,2.0,3.0,2.0,1.0,0.0,,175.26,,,,3.0,0.0,4.8,,5.3,3.7,30.9,10.4,6.9,4.9,34.0,12.1,0.4,,,0.9,,43.1,,0.43,,3.3,1.1,0.254,,48.7,3.0,3.0,9.5,6.1,,3.9,37.5,11.7,,4.3,,10.3,0.1,,3.5,0.4,0.0,51.2,,0.41200000000000003,,,0.6,,,,19.0,465.4,,0.0,0.0,,,2.0,,7.0,182.88,,170.0,28.0,37.0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,,,0,1,0,
,False,3,0.0,,0.0,,,5.5,3.5,161.5,63.25,,2.75,138.25,,0.75,,,,0.0,173.0,69.5,0.3625,0.0,0.0,,0.0,,70.25,,1.0,,4.5,3.75,,141.0,,0.75,0.5,126.0,28.75,0.0,7.0,6.5,0.75,0.0,,39.75,,0.75,7.0,,,149.0,41.5,9.0,648.0,,0.0,,,1.0,,,3.0,180.34,,155.0,,3.0,,,6.0,18.25,12.0,,16.5,35.0,,,39.0,0.5,6.5,,,,99.75,,0.4625,1.25,5.25,2.5,,,,,1.0,11.5,8.25,,12.0,43.0,16.75,,4.75,54.0,,0.75,6.25,4.75,,0.0,,,,0.25,4.5,0.5,,84.5,44.75,,593.5,,0.0,,1.0,0.0,1.0,,3.0,167.64,,155.0,,26.0,,0,,,,0,0,0,0,,0,,0,0,0,1,,0,0,0,1,0,0
